Date,Close
2016-03-09,411.01
2016-03-10,414.95
2016-03-11,417.61
2016-03-12,409.26
2016-03-13,412.97
2016-03-14,414.99
2016-03-15,415.41
2016-03-16,416.99
2016-03-17,418.01
2016-03-18,408.17
2016-03-19,409.99
2016-03-20,408.69
2016-03-21,414.35
2016-03-22,416.99
2016-03-23,416.85
2016-03-24,414.39
2016-03-25,416.9
2016-03-26,416.66
2016-03-27,422.89
2016-03-28,423.74
2016-03-29,414.38
2016-03-30,414.99
2016-03-31,416.43
2016-04-01,420.25
2016-04-02,419.99
2016-04-03,419.45
2016-04-04,422.83
2016-04-05,422.48
2016-04-06,422.3
2016-04-07,422.56
2016-04-08,414.56
2016-04-09,417.12
2016-04-10,420.72
2016-04-11,424.99
2016-04-12,426.69
2016-04-13,425.29
2016-04-14,425.96
2016-04-15,429.52
2016-04-16,430.09
2016-04-17,427.91
2016-04-18,427.98
2016-04-19,435.47
2016-04-20,443.98
2016-04-21,446.35
2016-04-22,448.33
2016-04-23,455.32
2016-04-24,459.13
2016-04-25,465.2
2016-04-26,468.44
2016-04-27,442.23
2016-04-28,448.98
2016-04-29,455.83
2016-04-30,449.14
2016-05-01,453.38
2016-05-02,443.7
2016-05-03,451.99
2016-05-04,448
2016-05-05,448.46
2016-05-06,459.36
2016-05-07,458.47
2016-05-08,458
2016-05-09,462.98
2016-05-10,452.21
2016-05-11,452.99
2016-05-12,455.79
2016-05-13,457.48
2016-05-14,456.74
2016-05-15,457.99
2016-05-16,453.99
2016-05-17,454.99
2016-05-18,454.43
2016-05-19,439.65
2016-05-20,443.46
2016-05-21,440.94
2016-05-22,438.62
2016-05-23,443.33
2016-05-24,446.99
2016-05-25,449.99
2016-05-26,471.72
2016-05-27,491.83
2016-05-28,515.51
2016-05-29,527.98
2016-05-30,530
2016-05-31,526.86
2016-06-01,536.77
2016-06-02,536.83
2016-06-03,572.3
2016-06-04,580
2016-06-05,579.61
2016-06-06,586.1
2016-06-07,577.73
2016-06-08,580.15
2016-06-09,576.68
2016-06-10,583.45
2016-06-11,632.51
2016-06-12,680.73
2016-06-13,694.53
2016-06-14,674.68
2016-06-15,730
2016-06-16,774.32
2016-06-17,740.65
2016-06-18,752.51
2016-06-19,760.21
2016-06-20,699
2016-06-21,657.2
2016-06-22,586.75
2016-06-23,653.5
2016-06-24,696.98
2016-06-25,665.01
2016-06-26,649.13
2016-06-27,657.09
2016-06-28,640.25
2016-06-29,638.47
2016-06-30,687.96
2016-07-01,679.52
2016-07-02,692.11
2016-07-03,670
2016-07-04,679.89
2016-07-05,677
2016-07-06,673.12
2016-07-07,641.78
2016-07-08,656.81
2016-07-09,650.27
2016-07-10,656.67
2016-07-11,650.03
2016-07-12,664.73
2016-07-13,652.38
2016-07-14,663.99
2016-07-15,667.74
2016-07-16,666.54
2016-07-17,682.02
2016-07-18,673.42
2016-07-19,672.99
2016-07-20,660.02
2016-07-21,665.99
2016-07-22,652.85
2016-07-23,655.47
2016-07-24,662.1
2016-07-25,656.72
2016-07-26,652.72
2016-07-27,657.99
2016-07-28,657.41
2016-07-29,657.98
2016-07-30,637.4
2016-07-31,619.85
2016-08-01,603.64
2016-08-02,545.99
2016-08-03,590
2016-08-04,581
2016-08-05,576.17
2016-08-06,591.49
2016-08-07,589.91
2016-08-08,591.32
2016-08-09,587.76
2016-08-10,596.91
2016-08-11,587.01
2016-08-12,584.65
2016-08-13,583.14
2016-08-14,572.99
2016-08-15,566.99
2016-08-16,578.43
2016-08-17,574.41
2016-08-18,575.43
2016-08-19,573.75
2016-08-20,580.99
2016-08-21,580.76
2016-08-22,585.98
2016-08-23,581.98
2016-08-24,575.96
2016-08-25,575.77
2016-08-26,576.04
2016-08-27,570.32
2016-08-28,574.99
2016-08-29,573.37
2016-08-30,574.18
2016-08-31,576.94
2016-09-01,570.86
2016-09-02,574.75
2016-09-03,600.66
2016-09-04,606.09
2016-09-05,606.31
2016-09-06,613.45
2016-09-07,614.65
2016-09-08,623.3
2016-09-09,620.01
2016-09-10,622.11
2016-09-11,606.81
2016-09-12,607.99
2016-09-13,607.51
2016-09-14,605.25
2016-09-15,606.97
2016-09-16,607.4
2016-09-17,606.38
2016-09-18,609.98
2016-09-19,607.84
2016-09-20,597.2
2016-09-21,595.7
2016-09-22,595.14
2016-09-23,602
2016-09-24,601.48
2016-09-25,600
2016-09-26,606.14
2016-09-27,604.04
2016-09-28,604.17
2016-09-29,604.87
2016-09-30,611.51
2016-10-01,614.04
2016-10-02,610.5
2016-10-03,612.88
2016-10-04,610.4
2016-10-05,612.08
2016-10-06,610.3
2016-10-07,617.99
2016-10-08,617.98
2016-10-09,617.98
2016-10-10,617.38
2016-10-11,637.29
2016-10-12,639.97
2016-10-13,636.56
2016-10-14,639.47
2016-10-15,636.98
2016-10-16,635.01
2016-10-17,636.65
2016-10-18,635
2016-10-19,625.41
2016-10-20,629.99
2016-10-21,630.99
2016-10-22,657.16
2016-10-23,648.88
2016-10-24,652.2
2016-10-25,657.01
2016-10-26,681.15
2016-10-27,682.54
2016-10-28,702.07
2016-10-29,708.26
2016-10-30,695.13
2016-10-31,709.54
2016-11-01,725.91
2016-11-02,742.49
2016-11-03,701.61
2016-11-04,704.66
2016-11-05,712
2016-11-06,706.1
2016-11-07,709.01
2016-11-08,730.38
2016-11-09,719.02
2016-11-10,711.66
2016-11-11,715.21
2016-11-12,695.01
2016-11-13,704.54
2016-11-14,712.73
2016-11-15,711.9
2016-11-16,742.99
2016-11-17,738.6
2016-11-18,749.98
2016-11-19,751.99
2016-11-20,730.27
2016-11-21,734.41
2016-11-22,748.35
2016-11-23,741.51
2016-11-24,732.97
2016-11-25,741.74
2016-11-26,731.23
2016-11-27,732.99
2016-11-28,733.99
2016-11-29,733.88
2016-11-30,744.99
2016-12-01,764.87
2016-12-02,773.15
2016-12-03,766.85
2016-12-04,760.98
2016-12-05,755.73
2016-12-06,758.99
2016-12-07,764.37
2016-12-08,767.5
2016-12-09,774.99
2016-12-10,766.01
2016-12-11,770.97
2016-12-12,775.28
2016-12-13,777.52
2016-12-14,779.69
2016-12-15,776.52
2016-12-16,787
2016-12-17,789.99
2016-12-18,790.68
2016-12-19,790
2016-12-20,804.85
2016-12-21,838.91
2016-12-22,888.38
2016-12-23,911.03
2016-12-24,870.32
2016-12-25,911.68
2016-12-26,900.86
2016-12-27,950.02
2016-12-28,973.25
2016-12-29,960.01
2016-12-30,958
2016-12-31,967.8
2017-01-01,1010.6
2017-01-02,1028.38
2017-01-03,1049.37
2017-01-04,1146
2017-01-05,987.95
2017-01-06,839.53
2017-01-07,918.39
2017-01-08,891.83
2017-01-09,907.51
2017-01-10,913.98
2017-01-11,776.02
2017-01-12,790.1
2017-01-13,819.27
2017-01-14,827.85
2017-01-15,836.58
2017-01-16,852.77
2017-01-17,892.54
2017-01-18,890.83
2017-01-19,901.56
2017-01-20,925.33
2017-01-21,937.9
2017-01-22,923.22
2017-01-23,912.72
2017-01-24,898.46
2017-01-25,901.55
2017-01-26,915.43
2017-01-27,921.73
2017-01-28,922.99
2017-01-29,919.48
2017-01-30,923.99
2017-01-31,973.04
2017-02-01,980.48
2017-02-02,1020.06
2017-02-03,1010.81
2017-02-04,1028.9
2017-02-05,1016.95
2017-02-06,1026.99
2017-02-07,1068.62
2017-02-08,1072.19
2017-02-09,979.96
2017-02-10,1000.07
2017-02-11,1012.1
2017-02-12,1009
2017-02-13,997.34
2017-02-14,1008.17
2017-02-15,1023.67
2017-02-16,1037.15
2017-02-17,1060.99
2017-02-18,1054.23
2017-02-19,1049.26
2017-02-20,1079.7
2017-02-21,1122.51
2017-02-22,1127.8
2017-02-23,1200
2017-02-24,1183.99
2017-02-25,1143.56
2017-02-26,1188.34
2017-02-27,1193.96
2017-02-28,1197.68
2017-03-01,1224
2017-03-02,1272.07
2017-03-03,1285.01
2017-03-04,1265
2017-03-05,1276.51
2017-03-06,1285.38
2017-03-07,1211.02
2017-03-08,1156.39
2017-03-09,1200.75
2017-03-10,1143.23
2017-03-11,1188.13
2017-03-12,1234.55
2017-03-13,1245.03
2017-03-14,1247.99
2017-03-15,1250
2017-03-16,1119.21
2017-03-17,1055
2017-03-18,1000.4
2017-03-19,1032.93
2017-03-20,1068.56
2017-03-21,1090.11
2017-03-22,1038.55
2017-03-23,1013.01
2017-03-24,926.2
2017-03-25,964.18
2017-03-26,974.17
2017-03-27,1038.54
2017-03-28,1012
2017-03-29,1041.62
2017-03-30,1054.41
2017-03-31,1082.63
2017-04-01,1086.1
2017-04-02,1142.57
2017-04-03,1149.47
2017-04-04,1139.15
2017-04-05,1151.31
2017-04-06,1181.89
2017-04-07,1195.71
2017-04-08,1188
2017-04-09,1211.86
2017-04-10,1206.97
2017-04-11,1225.8
2017-04-12,1216.77
2017-04-13,1186.63
2017-04-14,1181
2017-04-15,1182.64
2017-04-16,1178.65
2017-04-17,1197.82
2017-04-18,1205.93
2017-04-19,1213
2017-04-20,1245.51
2017-04-21,1248.48
2017-04-22,1241.01
2017-04-23,1248.99
2017-04-24,1258.99
2017-04-25,1278.9
2017-04-26,1301.47
2017-04-27,1355.65
2017-04-28,1346.94
2017-04-29,1339.49
2017-04-30,1373.89
2017-05-01,1443.93
2017-05-02,1471.52
2017-05-03,1521.15
2017-05-04,1587.31
2017-05-05,1567.99
2017-05-06,1584.99
2017-05-07,1616.87
2017-05-08,1689.5
2017-05-09,1709.31
2017-05-10,1783.04
2017-05-11,1792.04
2017-05-12,1648.56
2017-05-13,1795.92
2017-05-14,1779.71
2017-05-15,1701.54
2017-05-16,1800
2017-05-17,1809.56
2017-05-18,1910.26
2017-05-19,1979.98
2017-05-20,2055.99
2017-05-21,2068.95
2017-05-22,2175.29
2017-05-23,2305.17
2017-05-24,2574.98
2017-05-25,2475.28
2017-05-26,2263.87
2017-05-27,2220.44
2017-05-28,2207.78
2017-05-29,2297.6
2017-05-30,2180.13
2017-05-31,2368.41
2017-06-01,2435.66
2017-06-02,2479.1
2017-06-03,2512.04
2017-06-04,2575.08
2017-06-05,2820.86
2017-06-06,2860.68
2017-06-07,2720.82
2017-06-08,2810.06
2017-06-09,2825.61
2017-06-10,2871.23
2017-06-11,2964.77
2017-06-12,2654.39
2017-06-13,2754.37
2017-06-14,2456.41
2017-06-15,2385.01
2017-06-16,2483.23
2017-06-17,2658.35
2017-06-18,2559.05
2017-06-19,2610
2017-06-20,2748.27
2017-06-21,2644.32
2017-06-22,2713.65
2017-06-23,2699
2017-06-24,2536.73
2017-06-25,2545.4
2017-06-26,2451.59
2017-06-27,2536.85
2017-06-28,2569.11
2017-06-29,2512.88
2017-06-30,2430.87
2017-07-01,2399.21
2017-07-02,2490.6
2017-07-03,2625.06
2017-07-04,2578.16
2017-07-05,2623.05
2017-07-06,2590.63
2017-07-07,2492.08
2017-07-08,2565.49
2017-07-09,2506.57
2017-07-10,2313.48
2017-07-11,2264.37
2017-07-12,2411.64
2017-07-13,2317.13
2017-07-14,2095
2017-07-15,2015.91
2017-07-16,1952.26
2017-07-17,2166.67
2017-07-18,2357.18
2017-07-19,2330.01
2017-07-20,2731.27
2017-07-21,2709.99
2017-07-22,2826.35
2017-07-23,2755.54
2017-07-24,2748.73
2017-07-25,2503.77
2017-07-26,2544.32
2017-07-27,2673.34
2017-07-28,2693.67
2017-07-29,2701.27
2017-07-30,2715.67
2017-07-31,2864.56
2017-08-01,2731.16
2017-08-02,2719.31
2017-08-03,2783.59
2017-08-04,3092.25
2017-08-05,3203.3
2017-08-06,3231.49
2017-08-07,3447.19
2017-08-08,3381.56
2017-08-09,3328.91
2017-08-10,3421.45
2017-08-11,3659.14
2017-08-12,4047.47
2017-08-13,3975.17
2017-08-14,4408.51
2017-08-15,4078.46
2017-08-16,4271.64
2017-08-17,4266.98
2017-08-18,4120.25
2017-08-19,4079.82
2017-08-20,4043.74
2017-08-21,3829.11
2017-08-22,4100.47
2017-08-23,4132.23
2017-08-24,4354.29
2017-08-25,4371.25
2017-08-26,4369.49
2017-08-27,4287.24
2017-08-28,4385.31
2017-08-29,4599.17
2017-08-30,4625.01
2017-08-31,4760.02
2017-09-01,4828.33
2017-09-02,4658.1
2017-09-03,4549.08
2017-09-04,4124.44
2017-09-05,4483.32
2017-09-06,4506.06
2017-09-07,4617.89
2017-09-08,4337.81
2017-09-09,4219.66
2017-09-10,4336.68
2017-09-11,4284.69
2017-09-12,3956.08
2017-09-13,3800.01
2017-09-14,3359.98
2017-09-15,3709.85
2017-09-16,3657.61
2017-09-17,3798.74
2017-09-18,3989.64
2017-09-19,3877.66
2017-09-20,3820
2017-09-21,3694.23
2017-09-22,3616.1
2017-09-23,3780.46
2017-09-24,3748.76
2017-09-25,3906.72
2017-09-26,3933.36
2017-09-27,4183.45
2017-09-28,4058.73
2017-09-29,4182.89
2017-09-30,4293.03
2017-10-01,4396.6
2017-10-02,4408.25
2017-10-03,4290
2017-10-04,4175.02
2017-10-05,4324.11
2017-10-06,4362.14
2017-10-07,4437.48
2017-10-08,4622.78
2017-10-09,4773.1
2017-10-10,4738.91
2017-10-11,4846.99
2017-10-12,5712.47
2017-10-13,5667.11
2017-10-14,5774.59
2017-10-15,5604.34
2017-10-16,5648.09
2017-10-17,5494.42
2017-10-18,5624.1
2017-10-19,5685.02
2017-10-20,6098.72
2017-10-21,5946.51
2017-10-22,5980.2
2017-10-23,5652.13
2017-10-24,5550.99
2017-10-25,5783.77
2017-10-26,5922.01
2017-10-27,5740.43
2017-10-28,5745
2017-10-29,6139.98
2017-10-30,6132.81
2017-10-31,6435.35
2017-11-01,6850
2017-11-02,7196.58
2017-11-03,7148.63
2017-11-04,7400
2017-11-05,7190
2017-11-06,7134.31
2017-11-07,7349.5
2017-11-08,7345.01
2017-11-09,7253.45
2017-11-10,6773.9
2017-11-11,6100
2017-11-12,5957.67
2017-11-13,6686
2017-11-14,6863.82
2017-11-15,7274.72
2017-11-16,7925.01
2017-11-17,7605
2017-11-18,7782.99
2017-11-19,7969.11
2017-11-20,7909.17
2017-11-21,8178
2017-11-22,8216.69
2017-11-23,8096.56
2017-11-24,8214.57
2017-11-25,8872
2017-11-26,9591.76
2017-11-27,9717.97
2017-11-28,10310.04
2017-11-29,10759.89
2017-11-30,9715.55
2017-12-01,10938.42
2017-12-02,10954.92
2017-12-03,11399.99
2017-12-04,11626.56
2017-12-05,12230
2017-12-06,13812.76
2017-12-07,16783.25
2017-12-08,15942.35
2017-12-09,13200
2017-12-10,16638.88
2017-12-11,16450
2017-12-12,16909.18
2017-12-13,16300
2017-12-14,17300
2017-12-15,17750
2017-12-16,19172.5
2017-12-17,18720
2017-12-18,18964.09
2017-12-19,16890.13
2017-12-20,16912.07
2017-12-21,14238.85
2017-12-22,14970.18
2017-12-23,14306.01
2017-12-24,13550.4
2017-12-25,14690
2017-12-26,15880
2017-12-27,14439.36
2017-12-28,14881.76
2017-12-29,13962.62
2017-12-30,13000.66
2017-12-31,13372
2018-01-01,13048.56
2018-01-02,14912.1
2018-01-03,15100
2018-01-04,14970
2018-01-05,16567.18
2018-01-06,16710.48
2018-01-07,15624.35
2018-01-08,15257.87
2018-01-09,14158.47
2018-01-10,13267.19
2018-01-11,13657.32
2018-01-12,14187.7
2018-01-13,14201.67
2018-01-14,13510.1
2018-01-15,12880
2018-01-16,10999
2018-01-17,11376
2018-01-18,11207.65
2018-01-19,11791.44
2018-01-20,12493.74
2018-01-21,11476.88
2018-01-22,10853.37
2018-01-23,10841.02
2018-01-24,11645.01
2018-01-25,11540
2018-01-26,11000.5
2018-01-27,11375.05
2018-01-28,11347.72
2018-01-29,10918.47
2018-01-30,9897.61
2018-01-31,9935.42
2018-02-01,8673.79
2018-02-02,8285.82
2018-02-03,9183.98
2018-02-04,8118.08
2018-02-05,6313.79
2018-02-06,7262.54
2018-02-07,7973.07
2018-02-08,8078.39
2018-02-09,8945.5
2018-02-10,8060
2018-02-11,8484.8
2018-02-12,8764.99
2018-02-13,8704.92
2018-02-14,9666.64
2018-02-15,10106
2018-02-16,10500
2018-02-17,10851.24
2018-02-18,10537.81
2018-02-19,11425.07
2018-02-20,10902
2018-02-21,10744.57
2018-02-22,9815.34
2018-02-23,10410.1
2018-02-24,9582.74
2018-02-25,9622.46
2018-02-26,10271.72
2018-02-27,10908.9
2018-02-28,10354
2018-03-01,11102.3
2018-03-02,11283.37
2018-03-03,11158.51
2018-03-04,11551.01
2018-03-05,11249.88
2018-03-06,10735.22
2018-03-07,9562.28
2018-03-08,8986.47
2018-03-09,9249.99
2018-03-10,8648.35
2018-03-11,9439.6
2018-03-12,9061.57
2018-03-13,9259.03
2018-03-14,7889.99
2018-03-15,8042.9
2018-03-16,8220.82
2018-03-17,7676.9
2018-03-18,8174.2
2018-03-19,8603
2018-03-20,9038.4
2018-03-21,9033.87
2018-03-22,8415.89
2018-03-23,8910
2018-03-24,8557.8
2018-03-25,8431.94
2018-03-26,7860.36
2018-03-27,7871
2018-03-28,7871.8
2018-03-29,6863.66
2018-03-30,6969.5
2018-03-31,6922.75
2018-04-01,6988.89
2018-04-02,7187.64
2018-04-03,7296.06
2018-04-04,6775.71
2018-04-05,6769.44
2018-04-06,6592.94
2018-04-07,6968.14
2018-04-08,7128.1
2018-04-09,6793.44
2018-04-10,6820.83
2018-04-11,6943.83
2018-04-12,7812.7
2018-04-13,8043.79
2018-04-14,8087.52
2018-04-15,8160.27
2018-04-16,8026.21
2018-04-17,7935
2018-04-18,8192.27
2018-04-19,8337.84
2018-04-20,8868.98
2018-04-21,8821.39
2018-04-22,8871
2018-04-23,9199.95
2018-04-24,9393.57
2018-04-25,8815
2018-04-26,9149.99
2018-04-27,9150.01
2018-04-28,9447.92
2018-04-29,9266.31
2018-04-30,8953.48
2018-05-01,9031.57
2018-05-02,9254.85
2018-05-03,9590.94
2018-05-04,9813.56
2018-05-05,9827.57
2018-05-06,9325
2018-05-07,9430.2
2018-05-08,9045.68
2018-05-09,9329.6
2018-05-10,8936.18
2018-05-11,8418.44
2018-05-12,8444.63
2018-05-13,8403.82
2018-05-14,8720.41
2018-05-15,8165.85
2018-05-16,8362.55
2018-05-17,8003.75
2018-05-18,8247.85
2018-05-19,8250.03
2018-05-20,8491
2018-05-21,8329.95
2018-05-22,7955.56
2018-05-23,7619
2018-05-24,7601.19
2018-05-25,7449.1
2018-05-26,7299.5
2018-05-27,7387
2018-05-28,7117.01
2018-05-29,7494.19
2018-05-30,7372.14
2018-05-31,7498.45
2018-06-01,7497.34
2018-06-02,7647.08
2018-06-03,7705.23
2018-06-04,7420.33
2018-06-05,7618.69
2018-06-06,7730.06
2018-06-07,7642
2018-06-08,7664.5
2018-06-09,7273
2018-06-10,6777.12
2018-06-11,6827.89
2018-06-12,6555
2018-06-13,6495.14
2018-06-14,6614.62
2018-06-15,6413.16
2018-06-16,6531.4
2018-06-17,6415.25
2018-06-18,6689.17
2018-06-19,6617.19
2018-06-20,6770
2018-06-21,6770
2018-06-22,6114.4
2018-06-23,6086.03
2018-06-24,6133.12
2018-06-25,6240.61
2018-06-26,6036.86
2018-06-27,6086.11
2018-06-28,5875
2018-06-29,6368.34
2018-06-30,6350.48
2018-07-01,6333.03
2018-07-02,6631.33
2018-07-03,6459.62
2018-07-04,6622.28
2018-07-05,6525.51
2018-07-06,6525.51
2018-07-07,6722.39
2018-07-08,6708.02
2018-07-09,6639.37
2018-07-10,6343.17
2018-07-11,6345.18
2018-07-12,6245
2018-07-13,6245
2018-07-14,6213.34
2018-07-15,6355
2018-07-16,6739.98
2018-07-17,7455
2018-07-18,7319.48
2018-07-19,7452.63
2018-07-20,7283.12
2018-07-21,7417.79
2018-07-22,7618.85
2018-07-23,7746.56
2018-07-24,8350.37
2018-07-25,8220.93
2018-07-26,7873.46
2018-07-27,7873.46
2018-07-28,7873.46
2018-07-29,8172.32
2018-07-30,8110.25
2018-07-31,7532.57
2018-08-01,7645.43
2018-08-02,7645.43
2018-08-03,7645.43
2018-08-04,7000
2018-08-05,7094.08
2018-08-06,6935.87
2018-08-07,6588.97
2018-08-08,6320.19
2018-08-09,6467.92
2018-08-10,6467.92
2018-08-11,6115
2018-08-12,6346.43
2018-08-13,5988.18
2018-08-14,6304.99
2018-08-15,6283.4
2018-08-16,6420.52
2018-08-17,6526.19
2018-08-18,6345.52
2018-08-19,6488.53
2018-08-20,6310.92
2018-08-21,6731.63
2018-08-22,6401.23
2018-08-23,6490
2018-08-24,6733.7
2018-08-25,6614.01
2018-08-26,6672.8
2018-08-27,6871.09
2018-08-28,7030.87
2018-08-29,7024.17
2018-08-30,6960.89
2018-08-31,7054.18
2018-09-01,7182.17
2018-09-02,7250.45
2018-09-03,7256.15
2018-09-04,7360
2018-09-05,6415.88
2018-09-06,6495.18
2018-09-07,6426.07
2018-09-08,6177.75
2018-09-09,6177.75
2018-09-10,6346.95
2018-09-11,6255.37
2018-09-12,6384.05
2018-09-13,6555
2018-09-14,6555
2018-09-15,6493.08
2018-09-16,6511.22
2018-09-17,6232.6
2018-09-18,6354.78
2018-09-19,6401.19
2018-09-20,6547.12
2018-09-21,6734.23
2018-09-22,6696.5
2018-09-23,6710.33
2018-09-24,6454.61
2018-09-25,6384.29
2018-09-26,6487.99
2018-09-27,6691.97
2018-09-28,6691.97
2018-09-29,6564.74
2018-09-30,6625.35
2018-10-01,6572
2018-10-02,6422.48
2018-10-03,6553.59
2018-10-04,6538.83
2018-10-05,6565.01
2018-10-06,6560
2018-10-07,6557.02
2018-10-08,6606.13
2018-10-09,6539.16
2018-10-10,6226.22
2018-10-11,6192.15
2018-10-12,6192.15
2018-10-13,6185.11
2018-10-14,6215.68
2018-10-15,6423.27
2018-10-16,6444.08
2018-10-17,6459.26
2018-10-18,6383.39
2018-10-19,6383.39
2018-10-20,6382.04
2018-10-21,6408.7
2018-10-22,6392.27
2018-10-23,6413.41
2018-10-24,6390.51
2018-10-25,6388.46
2018-10-26,6416.15
2018-10-27,6405.99
2018-10-28,6405.45
2018-10-29,6270.64
2018-10-30,6264.54
2018-10-31,6293.93
2018-11-01,6356.05
2018-11-02,6339.18
2018-11-03,6332.47
2018-11-04,6407.91
2018-11-05,6385.95
2018-11-06,6508.33
2018-11-07,6442.9
2018-11-08,6398.85
2018-11-09,6347.63
2018-11-10,6348.99
2018-11-11,6357.1
2018-11-12,6295.74
2018-11-13,6264
2018-11-14,5562.01
2018-11-15,5574
2018-11-16,5472.44
2018-11-17,5550
2018-11-18,5513.05
2018-11-19,4805.01
2018-11-20,4443.03
2018-11-21,4535.49
2018-11-22,4219.96
2018-11-23,4301.47
2018-11-24,3634.36
2018-11-25,3979.92
2018-11-26,3684.58
2018-11-27,3849.27
2018-11-28,4117.71
2018-11-29,4254
2018-11-30,3969.56
2018-12-01,4150.47
2018-12-02,3955.07
2018-12-03,3812.69
2018-12-04,3834.54
2018-12-05,3716.63
2018-12-06,3333.02
2018-12-07,3390.33
2018-12-08,3398.56
2018-12-09,3534
2018-12-10,3385.34
2018-12-11,3338.13
2018-12-12,3387.85
2018-12-13,3250.01
2018-12-14,3219.68
2018-12-15,3235.63
2018-12-16,3202.08
2018-12-17,3532.09
2018-12-18,3749.03
2018-12-19,3720.33
2018-12-20,4042.87
2018-12-21,3821.27
2018-12-22,4006.69
2018-12-23,4175
2018-12-24,3736.31
2018-12-25,3834.03
2018-12-26,3738.44
2018-12-27,3598.01
2018-12-28,3884.25
2018-12-29,3734.9
2018-12-30,3784.93
2018-12-31,3683.69
2019-01-01,3796.26
2019-01-02,3871.75
2019-01-03,3796.54
2019-01-04,3841.42
2019-01-05,3797.24
2019-01-06,4034.17
2019-01-07,3980.8
2019-01-08,4019.51
2019-01-09,4013
2019-01-10,3620.94
2019-01-11,3641.07
2019-01-12,3624.83
2019-01-13,3520.25
2019-01-14,3669.3
2019-01-15,3594.78
2019-01-16,3585.63
2019-01-17,3625.92
2019-01-18,3623.95
2019-01-19,3697.44
2019-01-20,3536.43
2019-01-21,3535.02
2019-01-22,3582.22
2019-01-23,3535.59
2019-01-24,3570.03
2019-01-25,3572
2019-01-26,3562.47
2019-01-27,3469.88
2019-01-28,3408
2019-01-29,3403.56
2019-01-30,3448.33
2019-01-31,3395.34
2019-02-01,3440
2019-02-02,3444.92
2019-02-03,3413.3
2019-02-04,3412.41
2019-02-05,3377.88
2019-02-06,3374.42
2019-02-07,3361.55
2019-02-08,3607.63
2019-02-09,3616.3
2019-02-10,3594.48
2019-02-11,3573.57
2019-02-12,3598.01
2019-02-13,3572.79
2019-02-14,3574.21
